# UNHCR Refugee Data Finder, 2024 (api.unhcr.org/population/v1/population).
# origin = country of origin, asylum = country of asylum. IDPs and returns sit on the origin==asylum rows.
origin	asylum	origin_name	asylum_name	refugees	asylum_seekers	returned_refugees	idps	returned_idps	stateless	other_of_concern	host_community
GHA	URY	Ghana	Uruguay	0	22	0	0	0	0	0	0
GHA	USA	Ghana	United States of America	812	5744	0	0	0	0	0	0
GHA	ZAF	Ghana	South Africa	5	562	0	0	0	0	0	0
GIN	AGO	Guinea	Angola	126	9146	0	0	0	0	0	0
GIN	ARG	Guinea	Argentina	10	0	0	0	0	0	0	0
GIN	AUS	Guinea	Australia	0	8	0	0	0	0	0	0
GIN	AUT	Guinea	Austria	108	13	0	0	0	0	0	0
GIN	BEL	Guinea	Belgium	2679	2093	0	0	0	0	0	0
GIN	BEN	Guinea	Benin	0	15	0	0	0	0	0	0
GIN	BGR	Guinea	Bulgaria	5	0	0	0	0	0	0	0
GIN	BRA	Guinea	Brazil	137	200	0	0	0	0	0	0
GIN	CAF	Guinea	Central African Rep.	6	0	0	0	0	0	0	0
GIN	CAN	Guinea	Canada	677	3207	0	0	0	0	0	0
GIN	CHE	Guinea	Switzerland	194	261	12	0	0	0	0	0
GIN	CHN	Guinea	China	0	5	0	0	0	0	0	0
GIN	CIV	Guinea	Cote d'Ivoire	0	5	0	0	0	0	0	0
GIN	CMR	Guinea	Cameroon	13	290	0	0	0	0	0	0
GIN	COG	Guinea	Congo	0	6	0	0	0	0	0	0
GIN	CRI	Guinea	Costa Rica	0	22	0	0	0	0	0	0
GIN	CYP	Guinea	Cyprus	45	406	0	0	0	0	0	0
GIN	DEU	Guinea	Germany	5709	5115	0	0	0	0	0	0
GIN	DNK	Guinea	Denmark	9	5	0	0	0	0	0	0
GIN	DZA	Guinea	Algeria	23	804	0	0	0	0	0	0
GIN	EGY	Guinea	Egypt	8	223	0	0	0	0	0	0
GIN	ESP	Guinea	Spain	346	1220	0	0	0	0	0	0
GIN	FIN	Guinea	Finland	16	5	0	0	0	0	0	0
GIN	FRA	Guinea	France	27621	8505	0	0	0	0	0	0
GIN	GBR	Guinea	United Kingdom of Great Britain and Northern Ireland	243	146	0	0	0	0	0	0
GIN	GHA	Guinea	Ghana	0	7	0	0	0	0	0	0
GIN	GMB	Guinea	Gambia	5	0	0	0	0	0	0	0
GIN	GRC	Guinea	Greece	225	225	0	0	0	0	0	0
GIN	HUN	Guinea	Hungary	5	0	0	0	0	0	0	0
GIN	IRL	Guinea	Ireland	17	9	0	0	0	0	0	0
GIN	ITA	Guinea	Italy	1616	3683	0	0	0	0	0	0
GIN	JPN	Guinea	Japan	5	0	0	0	0	0	0	0
GIN	KOR	Guinea	Rep. of Korea	0	74	0	0	0	0	0	0
GIN	LBR	Guinea	Liberia	0	5	0	0	0	0	0	0
GIN	LUX	Guinea	Luxembourg	11	100	0	0	0	0	0	0
GIN	LVA	Guinea	Latvia	0	5	0	0	0	0	0	0
GIN	MAR	Guinea	Morocco	110	2318	0	0	0	0	0	0
GIN	MDG	Guinea	Madagascar	0	5	0	0	0	0	0	0
GIN	MEX	Guinea	Mexico	57	378	0	0	0	0	0	0
GIN	MLI	Guinea	Mali	0	5	0	0	0	0	0	0
GIN	MLT	Guinea	Malta	0	45	0	0	0	0	0	0
GIN	MOZ	Guinea	Mozambique	0	5	0	0	0	0	0	0
GIN	MRT	Guinea	Mauritania	23	509	0	0	0	0	0	0
GIN	MYS	Guinea	Malaysia	10	38	0	0	0	0	0	0
GIN	NER	Guinea	Niger	0	18	0	0	0	0	0	0
GIN	NGA	Guinea	Nigeria	12	0	0	0	0	0	0	0
GIN	NLD	Guinea	Netherlands (Kingdom of the)	298	283	0	0	0	0	0	0
GIN	NOR	Guinea	Norway	14	5	0	0	0	0	0	0
GIN	PER	Guinea	Peru	0	19	0	0	0	0	0	0
GIN	PHL	Guinea	Philippines	0	13	0	0	0	0	0	0
GIN	POL	Guinea	Poland	5	30	0	0	0	0	0	0
GIN	PRT	Guinea	Portugal	33	85	0	0	0	0	0	0
GIN	ROU	Guinea	Romania	20	12	0	0	0	0	0	0
GIN	SEN	Guinea	Senegal	7	59	0	0	0	0	0	0
GIN	SWE	Guinea	Sweden	78	5	0	0	0	0	0	0
GIN	SYR	Guinea	Syrian Arab Rep.	57	0	0	0	0	0	0	0
GIN	THA	Guinea	Thailand	0	5	0	0	0	0	0	0
GIN	TUN	Guinea	Tunisia	9	81	0	0	0	0	0	0
GIN	UKR	Guinea	Ukraine	5	0	0	0	0	0	0	0
GIN	URY	Guinea	Uruguay	0	11	0	0	0	0	0	0
GIN	USA	Guinea	United States of America	1499	15447	0	0	0	0	0	0
GIN	ZAF	Guinea	South Africa	0	20	0	0	0	0	0	0
GLP	MEX	Guadeloupe	Mexico	0	5	0	0	0	0	0	0
GLP	USA	Guadeloupe	United States of America	17	76	0	0	0	0	0	0
GMB	AUS	Gambia	Australia	5	0	0	0	0	0	0	0
GMB	AUT	Gambia	Austria	111	36	0	0	0	0	0	0
GMB	BEL	Gambia	Belgium	33	152	0	0	0	0	0	0
GMB	BRA	Gambia	Brazil	12	31	0	0	0	0	0	0
GMB	CAN	Gambia	Canada	237	488	0	0	0	0	0	0
GMB	CHE	Gambia	Switzerland	74	89	7	0	0	0	0	0
GMB	CMR	Gambia	Cameroon	0	5	0	0	0	0	0	0
GMB	CRI	Gambia	Costa Rica	0	5	0	0	0	0	0	0
GMB	CYP	Gambia	Cyprus	9	24	0	0	0	0	0	0
GMB	DEU	Gambia	Germany	1682	1084	0	0	0	0	0	0
GMB	DNK	Gambia	Denmark	13	6	0	0	0	0	0	0
GMB	EGY	Gambia	Egypt	0	7	0	0	0	0	0	0
GMB	ESP	Gambia	Spain	100	1330	0	0	0	0	0	0
GMB	FIN	Gambia	Finland	19	30	0	0	0	0	0	0
GMB	FRA	Gambia	France	683	91	0	0	0	0	0	0
GMB	GBR	Gambia	United Kingdom of Great Britain and Northern Ireland	583	201	0	0	0	0	0	0
GMB	GIN	Gambia	Guinea	7	0	0	0	0	0	0	0
GMB	GRC	Gambia	Greece	106	22	0	0	0	0	0	0
GMB	IRL	Gambia	Ireland	9	11	0	0	0	0	0	0
GMB	ISL	Gambia	Iceland	5	0	0	0	0	0	0	0
GMB	ISR	Gambia	Israel	0	9	0	0	0	0	0	0
GMB	ITA	Gambia	Italy	3023	1281	0	0	0	0	0	0
GMB	KOR	Gambia	Rep. of Korea	0	51	0	0	0	0	0	0
GMB	LUX	Gambia	Luxembourg	6	15	0	0	0	0	0	0
GMB	MAR	Gambia	Morocco	0	117	0	0	0	0	0	0
GMB	MEX	Gambia	Mexico	0	40	0	0	0	0	0	0
GMB	MLT	Gambia	Malta	12	35	0	0	0	0	0	0
GMB	MRT	Gambia	Mauritania	0	9	0	0	0	0	0	0
GMB	NER	Gambia	Niger	0	5	0	0	0	0	0	0
GMB	NLD	Gambia	Netherlands (Kingdom of the)	109	567	0	0	0	0	0	0
GMB	NOR	Gambia	Norway	12	0	0	0	0	0	0	0
GMB	PER	Gambia	Peru	5	5	0	0	0	0	0	0
GMB	POL	Gambia	Poland	0	6	0	0	0	0	0	0
GMB	PRT	Gambia	Portugal	19	262	0	0	0	0	0	0
GMB	ROU	Gambia	Romania	5	0	0	0	0	0	0	0
GMB	SEN	Gambia	Senegal	17	125	0	0	0	0	0	0
GMB	SVN	Gambia	Slovenia	5	6	0	0	0	0	0	0
GMB	SWE	Gambia	Sweden	164	42	0	0	0	0	0	0
GMB	TUN	Gambia	Tunisia	0	7	0	0	0	0	0	0
GMB	USA	Gambia	United States of America	1075	1388	0	0	0	0	0	0
GMB	ZAF	Gambia	South Africa	0	5	0	0	0	0	0	0
GNB	AGO	Guinea-Bissau	Angola	7	268	0	0	0	0	0	0
GNB	ARG	Guinea-Bissau	Argentina	8	0	0	0	0	0	0	0
GNB	AUT	Guinea-Bissau	Austria	5	0	0	0	0	0	0	0
GNB	BEL	Guinea-Bissau	Belgium	12	14	0	0	0	0	0	0
GNB	BRA	Guinea-Bissau	Brazil	92	53	0	0	0	0	0	0
GNB	CAN	Guinea-Bissau	Canada	15	50	0	0	0	0	0	0
GNB	CHE	Guinea-Bissau	Switzerland	34	5	0	0	0	0	0	0
GNB	CYP	Guinea-Bissau	Cyprus	0	5	0	0	0	0	0	0
GNB	DEU	Guinea-Bissau	Germany	146	121	0	0	0	0	0	0
GNB	DNK	Guinea-Bissau	Denmark	5	0	0	0	0	0	0	0
GNB	DZA	Guinea-Bissau	Algeria	0	6	0	0	0	0	0	0
GNB	ESP	Guinea-Bissau	Spain	19	80	0	0	0	0	0	0
GNB	FRA	Guinea-Bissau	France	1337	97	0	0	0	0	0	0
GNB	GBR	Guinea-Bissau	United Kingdom of Great Britain and Northern Ireland	15	12	0	0	0	0	0	0
GNB	IDN	Guinea-Bissau	Indonesia	0	5	0	0	0	0	0	0
GNB	ITA	Guinea-Bissau	Italy	170	159	0	0	0	0	0	0
GNB	MAR	Guinea-Bissau	Morocco	0	68	0	0	0	0	0	0
GNB	MEX	Guinea-Bissau	Mexico	0	37	0	0	0	0	0	0
GNB	MLT	Guinea-Bissau	Malta	0	5	0	0	0	0	0	0
GNB	MRT	Guinea-Bissau	Mauritania	0	6	0	0	0	0	0	0
GNB	NLD	Guinea-Bissau	Netherlands (Kingdom of the)	6	6	0	0	0	0	0	0
GNB	NOR	Guinea-Bissau	Norway	5	0	0	0	0	0	0	0
GNB	PRT	Guinea-Bissau	Portugal	0	72	0	0	0	0	0	0
GNB	SEN	Guinea-Bissau	Senegal	0	5	0	0	0	0	0	0
GNB	SWE	Guinea-Bissau	Sweden	5	0	0	0	0	0	0	0
GNB	URY	Guinea-Bissau	Uruguay	0	5	0	0	0	0	0	0
GNB	USA	Guinea-Bissau	United States of America	19	188	0	0	0	0	0	0
GNQ	BEL	Equatorial Guinea	Belgium	5	29	0	0	0	0	0	0
GNQ	BRA	Equatorial Guinea	Brazil	0	32	0	0	0	0	0	0
GNQ	CAN	Equatorial Guinea	Canada	12	14	0	0	0	0	0	0
GNQ	CHE	Equatorial Guinea	Switzerland	5	5	0	0	0	0	0	0
GNQ	CMR	Equatorial Guinea	Cameroon	8	5	0	0	0	0	0	0
GNQ	DEU	Equatorial Guinea	Germany	28	21	0	0	0	0	0	0
GNQ	ESP	Equatorial Guinea	Spain	230	85	0	0	0	0	0	0
GNQ	FRA	Equatorial Guinea	France	101	20	0	0	0	0	0	0
GNQ	GBR	Equatorial Guinea	United Kingdom of Great Britain and Northern Ireland	9	0	0	0	0	0	0	0
GNQ	ITA	Equatorial Guinea	Italy	5	5	0	0	0	0	0	0
GNQ	MEX	Equatorial Guinea	Mexico	0	22	0	0	0	0	0	0
GNQ	PER	Equatorial Guinea	Peru	0	8	0	0	0	0	0	0
GNQ	SWE	Equatorial Guinea	Sweden	6	0	0	0	0	0	0	0
GNQ	USA	Equatorial Guinea	United States of America	17	442	0	0	0	0	0	0
GRC	AUS	Greece	Australia	0	53	0	0	0	0	0	0
GRC	AUT	Greece	Austria	0	5	0	0	0	0	0	0
GRC	BRA	Greece	Brazil	0	5	0	0	0	0	0	0
GRC	CAN	Greece	Canada	24	29	0	0	0	0	0	0
GRC	CHE	Greece	Switzerland	0	0	5	0	0	0	0	0
GRC	DEU	Greece	Germany	48	5	0	0	0	0	0	0
GRC	FIN	Greece	Finland	0	5	0	0	0	0	0	0
GRC	GBR	Greece	United Kingdom of Great Britain and Northern Ireland	5	6	0	0	0	0	0	0
GRC	RUS	Greece	Russian Federation	5	0	0	0	0	0	0	0
GRC	SWE	Greece	Sweden	5	0	0	0	0	0	0	0
GRC	USA	Greece	United States of America	10	125	0	0	0	0	0	0
GRD	CAN	Grenada	Canada	23	15	0	0	0	0	0	0
GRD	GBR	Grenada	United Kingdom of Great Britain and Northern Ireland	62	75	0	0	0	0	0	0
GRD	TTO	Grenada	Trinidad and Tobago	0	7	0	0	0	0	0	0
GRD	USA	Grenada	United States of America	15	39	0	0	0	0	0	0
GTM	ARG	Guatemala	Argentina	9	0	0	0	0	0	0	0
GTM	AUT	Guatemala	Austria	5	5	0	0	0	0	0	0
GTM	BEL	Guatemala	Belgium	43	103	0	0	0	0	0	0
GTM	BLZ	Guatemala	Belize	19	418	0	0	0	0	0	0
GTM	BRA	Guatemala	Brazil	5	21	0	0	0	0	0	0
GTM	CAN	Guatemala	Canada	555	464	0	0	0	0	0	0
GTM	CHE	Guatemala	Switzerland	5	0	0	0	0	0	0	0
GTM	CHL	Guatemala	Chile	0	5	0	0	0	0	0	0
GTM	CRI	Guatemala	Costa Rica	49	169	0	0	0	0	0	0
GTM	DEU	Guatemala	Germany	10	11	0	0	0	0	0	0
GTM	ESP	Guatemala	Spain	307	540	0	0	0	0	0	0
GTM	FRA	Guatemala	France	34	0	0	0	0	0	0	0
GTM	GBR	Guatemala	United Kingdom of Great Britain and Northern Ireland	44	116	0	0	0	0	0	0
GTM	GTM	Guatemala	Guatemala	0	0	0	0	0	0	23630	72921
GTM	HND	Guatemala	Honduras	0	5	0	0	0	0	0	0
GTM	IRL	Guatemala	Ireland	29	58	0	0	0	0	0	0
GTM	ITA	Guatemala	Italy	50	95	0	0	0	0	0	0
GTM	MEX	Guatemala	Mexico	6652	9247	0	0	0	0	15737	0
GTM	NLD	Guatemala	Netherlands (Kingdom of the)	12	0	0	0	0	0	0	0
GTM	NOR	Guatemala	Norway	0	5	0	0	0	0	0	0
GTM	PAN	Guatemala	Panama	10	11	0	0	0	0	0	0
GTM	PER	Guatemala	Peru	5	17	0	0	0	0	0	0
GTM	SLV	Guatemala	El Salvador	8	10	0	0	0	0	0	0
GTM	SWE	Guatemala	Sweden	15	0	0	0	0	0	0	0
GTM	URY	Guatemala	Uruguay	5	5	0	0	0	0	0	0
GTM	USA	Guatemala	United States of America	28452	184014	0	0	0	0	0	0
GUF	BRA	French Guiana	Brazil	0	70	0	0	0	0	0	0
GUF	CRI	French Guiana	Costa Rica	0	6	0	0	0	0	0	0
GUF	MEX	French Guiana	Mexico	33	294	0	0	0	0	0	0
GUF	USA	French Guiana	United States of America	0	135	0	0	0	0	0	0
GUY	BRA	Guyana	Brazil	9	196	0	0	0	0	0	0
GUY	CAN	Guyana	Canada	95	58	0	0	0	0	0	0
GUY	CRI	Guyana	Costa Rica	0	5	0	0	0	0	0	0
GUY	FRA	Guyana	France	40	0	0	0	0	0	0	0
GUY	GBR	Guyana	United Kingdom of Great Britain and Northern Ireland	34	26	0	0	0	0	0	0
GUY	IRL	Guyana	Ireland	0	19	0	0	0	0	0	0
GUY	MEX	Guyana	Mexico	5	107	0	0	0	0	0	0
GUY	NLD	Guyana	Netherlands (Kingdom of the)	7	5	0	0	0	0	0	0
GUY	PER	Guyana	Peru	0	9	0	0	0	0	0	0
GUY	SUR	Guyana	Suriname	0	5	0	0	0	0	0	0
GUY	TTO	Guyana	Trinidad and Tobago	7	80	0	0	0	0	0	0
GUY	USA	Guyana	United States of America	116	1081	0	0	0	0	0	0
HKG	AUS	China, Hong Kong SAR	Australia	0	301	0	0	0	0	0	0
HKG	BEL	China, Hong Kong SAR	Belgium	0	75	0	0	0	0	0	0
HKG	CAN	China, Hong Kong SAR	Canada	116	80	0	0	0	0	0	0
HKG	DEU	China, Hong Kong SAR	Germany	9	10	0	0	0	0	0	0
HKG	GBR	China, Hong Kong SAR	United Kingdom of Great Britain and Northern Ireland	81	42	0	0	0	0	0	0
HKG	NZL	China, Hong Kong SAR	New Zealand	5	0	0	0	0	0	0	0
HKG	USA	China, Hong Kong SAR	United States of America	29	347	0	0	0	0	0	0
HND	ARG	Honduras	Argentina	5	5	0	0	0	0	0	0
HND	AUS	Honduras	Australia	0	5	0	0	0	0	0	0
HND	BEL	Honduras	Belgium	18	55	0	0	0	0	0	0
HND	BLZ	Honduras	Belize	95	438	0	0	0	0	0	0
HND	BRA	Honduras	Brazil	8	20	0	0	0	0	0	0
HND	CAN	Honduras	Canada	608	462	0	0	0	0	0	0
HND	CHE	Honduras	Switzerland	5	8	0	0	0	0	0	0
HND	CHL	Honduras	Chile	5	0	0	0	0	0	0	0
HND	COL	Honduras	Colombia	5	0	0	0	0	0	0	0
HND	CRI	Honduras	Costa Rica	226	1150	0	0	0	0	22	0
HND	DEU	Honduras	Germany	94	115	0	0	0	0	0	0
HND	DOM	Honduras	Dominican Rep.	0	5	0	0	0	0	0	0
HND	ESP	Honduras	Spain	2563	5425	0	0	0	0	0	0
HND	FIN	Honduras	Finland	47	11	0	0	0	0	0	0
HND	FRA	Honduras	France	69	5	0	0	0	0	0	0
HND	GBR	Honduras	United Kingdom of Great Britain and Northern Ireland	863	685	0	0	0	0	0	0
HND	GTM	Honduras	Guatemala	319	1016	0	0	0	0	34570	0
HND	HND	Honduras	Honduras	0	0	0	247090	0	0	36743	0
HND	IRL	Honduras	Ireland	17	24	0	0	0	0	0	0
HND	ISL	Honduras	Iceland	8	5	0	0	0	0	0	0
HND	ITA	Honduras	Italy	542	536	0	0	0	0	0	0
HND	MEX	Honduras	Mexico	72914	62840	0	0	0	0	13560	0
HND	NLD	Honduras	Netherlands (Kingdom of the)	13	12	0	0	0	0	0	0
HND	NOR	Honduras	Norway	5	5	0	0	0	0	0	0
HND	PAN	Honduras	Panama	10	29	0	0	0	0	0	0
HND	PER	Honduras	Peru	0	12	0	0	0	0	0	0
HND	SLV	Honduras	El Salvador	34	44	0	0	0	0	0	0
HND	SWE	Honduras	Sweden	17	0	0	0	0	0	0	0
HND	URY	Honduras	Uruguay	0	5	0	0	0	0	0	0
HND	USA	Honduras	United States of America	22479	164784	0	0	0	0	0	0
HRV	AUS	Croatia	Australia	6	8	0	0	0	0	0	0
HRV	BEL	Croatia	Belgium	5	0	0	0	0	0	0	0
HRV	BIH	Croatia	Bosnia and Herzegovina	0	0	0	0	0	0	11	0
HRV	BRA	Croatia	Brazil	0	5	0	0	0	0	0	0
HRV	CAN	Croatia	Canada	31	7	0	0	0	0	0	0
HRV	CHE	Croatia	Switzerland	19	0	0	0	0	0	0	0
HRV	DEU	Croatia	Germany	231	0	0	0	0	0	0	0
HRV	DNK	Croatia	Denmark	70	0	0	0	0	0	0	0
HRV	FRA	Croatia	France	60	0	0	0	0	0	0	0
HRV	NLD	Croatia	Netherlands (Kingdom of the)	121	0	0	0	0	0	0	0
HRV	NOR	Croatia	Norway	143	0	0	0	0	0	0	0
HRV	PER	Croatia	Peru	0	5	0	0	0	0	0	0
HRV	SRB	Croatia	Serbia and Kosovo: S/RES/1244 (1999)	17052	0	0	0	0	0	0	0
HRV	SWE	Croatia	Sweden	148	0	0	0	0	0	0	0
HRV	USA	Croatia	United States of America	5	74	0	0	0	0	0	0
HTI	ARG	Haiti	Argentina	80	32	0	0	0	0	0	0
HTI	ARM	Haiti	Armenia	32	7	0	0	0	0	0	0
HTI	AUS	Haiti	Australia	0	10	0	0	0	0	0	0
HTI	BEL	Haiti	Belgium	18	31	0	0	0	0	0	0
HTI	BGR	Haiti	Bulgaria	5	0	0	0	0	0	0	0
HTI	BLZ	Haiti	Belize	0	9	0	0	0	0	0	0
HTI	BRA	Haiti	Brazil	93748	573	0	0	0	0	0	0
HTI	CAN	Haiti	Canada	14351	19410	0	0	0	0	0	0
HTI	CHE	Haiti	Switzerland	18	19	0	0	0	0	0	0
HTI	CHL	Haiti	Chile	0	103	0	0	0	0	0	0
HTI	COL	Haiti	Colombia	0	0	0	0	0	0	12	0
HTI	CRI	Haiti	Costa Rica	30	815	0	0	0	0	0	0
HTI	CUB	Haiti	Cuba	6	0	0	0	0	0	0	0
HTI	CYM	Haiti	Cayman Islands	0	0	0	0	0	0	32	0
HTI	CYP	Haiti	Cyprus	0	16	0	0	0	0	0	0
HTI	DEU	Haiti	Germany	35	51	0	0	0	0	0	0
HTI	DOM	Haiti	Dominican Rep.	0	522	0	0	0	0	0	0
HTI	ECU	Haiti	Ecuador	14	5	0	0	0	0	0	0
HTI	ESP	Haiti	Spain	135	75	0	0	0	0	0	0
HTI	FRA	Haiti	France	16362	3391	0	0	0	0	0	0
HTI	GBR	Haiti	United Kingdom of Great Britain and Northern Ireland	6	6	0	0	0	0	0	0
HTI	GRC	Haiti	Greece	56	15	0	0	0	0	0	0
HTI	GTM	Haiti	Guatemala	0	0	0	0	0	0	597	0
HTI	GUY	Haiti	Guyana	15	12	0	0	0	0	0	0
HTI	HND	Haiti	Honduras	0	0	0	0	0	0	19647	0
HTI	HTI	Haiti	Haiti	0	0	0	1037463	0	0	0	0
HTI	ISR	Haiti	Israel	0	59	0	0	0	0	0	0
HTI	ITA	Haiti	Italy	5	7	0	0	0	0	0	0
HTI	KOR	Haiti	Rep. of Korea	119	30	0	0	0	0	0	0
HTI	LCA	Haiti	Saint Lucia	5	0	0	0	0	0	0	0
HTI	LUX	Haiti	Luxembourg	5	0	0	0	0	0	0	0
HTI	MAR	Haiti	Morocco	0	5	0	0	0	0	0	0
HTI	MEX	Haiti	Mexico	8820	78905	0	0	0	0	10980	0
HTI	NLD	Haiti	Netherlands (Kingdom of the)	5	15	0	0	0	0	0	0
HTI	PAN	Haiti	Panama	10	5	0	0	0	0	0	0
HTI	PER	Haiti	Peru	94	503	0	0	0	0	84	0
HTI	PHL	Haiti	Philippines	0	5	0	0	0	0	0	0
HTI	PRT	Haiti	Portugal	0	5	0	0	0	0	0	0
HTI	PRY	Haiti	Paraguay	0	5	0	0	0	0	0	0
HTI	ROU	Haiti	Romania	0	5	0	0	0	0	0	0
HTI	RUS	Haiti	Russian Federation	5	5	0	0	0	0	0	0
HTI	SLV	Haiti	El Salvador	0	5	0	0	0	0	0	0
HTI	SUR	Haiti	Suriname	0	5	0	0	0	0	0	0
HTI	SWE	Haiti	Sweden	5	0	0	0	0	0	0	0
HTI	SXM	Haiti	Sint Maarten (Dutch part)	5	0	0	0	0	0	0	0
HTI	TTO	Haiti	Trinidad and Tobago	0	19	0	0	0	0	0	0
HTI	URY	Haiti	Uruguay	5	24	0	0	0	0	0	0
HTI	USA	Haiti	United States of America	14241	170305	0	0	0	0	0	0
HTI	VEN	Haiti	Venezuela (Bolivarian Republic of)	12	0	0	0	0	0	0	0
HTI	VGB	Haiti	British Virgin Islands	5	36	0	0	0	0	0	0
HUN	AUS	Hungary	Australia	0	5	0	0	0	0	0	0
HUN	AUT	Hungary	Austria	0	7	0	0	0	0	0	0
HUN	BEL	Hungary	Belgium	24	0	0	0	0	0	0	0
HUN	BRA	Hungary	Brazil	0	8	0	0	0	0	0	0
HUN	CAN	Hungary	Canada	1426	731	0	0	0	0	0	0
HUN	CHE	Hungary	Switzerland	5	5	0	0	0	0	0	0
HUN	COL	Hungary	Colombia	5	0	0	0	0	0	0	0
HUN	DEU	Hungary	Germany	234	5	0	0	0	0	0	0
HUN	DNK	Hungary	Denmark	5	0	0	0	0	0	0	0
HUN	FRA	Hungary	France	65	0	0	0	0	0	0	0
HUN	GBR	Hungary	United Kingdom of Great Britain and Northern Ireland	0	44	0	0	0	0	0	0
HUN	MEX	Hungary	Mexico	0	5	0	0	0	0	0	0
HUN	NOR	Hungary	Norway	9	0	0	0	0	0	0	0
HUN	NZL	Hungary	New Zealand	5	7	0	0	0	0	0	0
HUN	ROU	Hungary	Romania	10	0	0	0	0	0	0	0
HUN	SWE	Hungary	Sweden	179	0	0	0	0	0	0	0
HUN	USA	Hungary	United States of America	17	764	0	0	0	0	0	0
HUN	ZAF	Hungary	South Africa	0	5	0	0	0	0	0	0
IDN	AUS	Indonesia	Australia	130	3719	0	0	0	0	0	0
IDN	BRA	Indonesia	Brazil	0	6	0	0	0	0	0	0
IDN	CAN	Indonesia	Canada	122	88	0	0	0	0	0	0
IDN	CHE	Indonesia	Switzerland	0	5	0	0	0	0	0	0
IDN	DEU	Indonesia	Germany	14	27	0	0	0	0	0	0
IDN	DNK	Indonesia	Denmark	90	0	0	0	0	0	0	0
IDN	ESP	Indonesia	Spain	6	0	0	0	0	0	0	0
IDN	FRA	Indonesia	France	21	0	0	0	0	0	0	0
IDN	GBR	Indonesia	United Kingdom of Great Britain and Northern Ireland	127	296	0	0	0	0	0	0
IDN	GRC	Indonesia	Greece	0	36	0	0	0	0	0	0
IDN	HKG	Indonesia	China, Hong Kong SAR	17	0	0	0	0	0	0	0
IDN	IDN	Indonesia	Indonesia	0	0	0	0	0	0	238	0
IDN	IRL	Indonesia	Ireland	6	5	0	0	0	0	0	0
IDN	ITA	Indonesia	Italy	0	17	0	0	0	0	0	0
IDN	JPN	Indonesia	Japan	5	0	0	0	0	0	0	0
IDN	KOR	Indonesia	Rep. of Korea	0	335	0	0	0	0	0	0
IDN	MYS	Indonesia	Malaysia	0	0	0	0	0	0	866	0
IDN	NLD	Indonesia	Netherlands (Kingdom of the)	29	9	0	0	0	0	0	0
IDN	NOR	Indonesia	Norway	10	0	0	0	0	0	0	0
IDN	NZL	Indonesia	New Zealand	15	6	0	0	0	0	0	0
IDN	PER	Indonesia	Peru	0	5	0	0	0	0	0	0
IDN	PNG	Indonesia	Papua New Guinea	7700	3230	0	0	0	0	0	0
IDN	SWE	Indonesia	Sweden	8	0	0	0	0	0	0	0
IDN	USA	Indonesia	United States of America	872	10414	0	0	0	0	0	0
IND	AFG	India	Afghanistan	0	5	0	0	0	0	0	0
IND	ARG	India	Argentina	25	24	0	0	0	0	0	0
IND	AUS	India	Australia	122	12278	0	0	0	0	0	0
IND	AUT	India	Austria	44	356	0	0	0	0	0	0
IND	BEL	India	Belgium	17	25	0	0	0	0	0	0
IND	BGR	India	Bulgaria	5	0	0	0	0	0	0	0
IND	BIH	India	Bosnia and Herzegovina	0	0	0	0	0	0	7	0
IND	BRA	India	Brazil	26	625	0	0	0	0	0	0
IND	CAN	India	Canada	20386	41084	0	0	0	0	0	0
IND	CHE	India	Switzerland	39	8	8	0	0	0	0	0
IND	COL	India	Colombia	0	0	0	0	0	0	33	0
IND	CRI	India	Costa Rica	5	11	0	0	0	0	0	0
IND	CYP	India	Cyprus	12	76	0	0	0	0	0	0
IND	DEU	India	Germany	874	1701	0	0	0	0	0	0
IND	DNK	India	Denmark	45	0	0	0	0	0	0	0
IND	DZA	India	Algeria	0	5	0	0	0	0	0	0
IND	ECU	India	Ecuador	0	5	0	0	0	0	0	0
IND	EGY	India	Egypt	0	9	0	0	0	0	0	0
IND	ESP	India	Spain	107	70	0	0	0	0	0	0
IND	FIN	India	Finland	37	8	0	0	0	0	0	0
IND	FJI	India	Fiji	0	5	0	0	0	0	0	0
IND	FRA	India	France	398	206	0	0	0	0	0	0
IND	GBR	India	United Kingdom of Great Britain and Northern Ireland	657	5379	0	0	0	0	0	0
IND	GEO	India	Georgia	0	37	0	0	0	0	0	0
IND	GRC	India	Greece	36	88	0	0	0	0	0	0
IND	HKG	India	China, Hong Kong SAR	5	0	0	0	0	0	0	0
IND	HRV	India	Croatia	0	10	0	0	0	0	0	0
IND	HUN	India	Hungary	6	0	0	0	0	0	0	0
IND	IRL	India	Ireland	45	284	0	0	0	0	0	0
IND	ISR	India	Israel	0	1016	0	0	0	0	0	0
IND	ITA	India	Italy	271	6391	0	0	0	0	0	0
IND	JOR	India	Jordan	6	0	0	0	0	0	0	0
IND	KEN	India	Kenya	0	7	0	0	0	0	0	0
IND	KOR	India	Rep. of Korea	0	3492	0	0	0	0	0	0
IND	LBN	India	Lebanon	0	5	0	0	0	0	5	0
IND	LTU	India	Lithuania	5	0	0	0	0	0	0	0
IND	LUX	India	Luxembourg	0	10	0	0	0	0	0	0
IND	LVA	India	Latvia	5	23	0	0	0	0	0	0
IND	MDA	India	Rep. of Moldova	0	12	0	0	0	0	0	0
IND	MEX	India	Mexico	5	115	0	0	0	0	0	0
IND	MYS	India	Malaysia	5	10	0	0	0	0	0	0
